Csv name,Generator,Algorithm,Time,Averge Memory,Max memory,Min memory,Numbers sorted,Min Val,Max Val,Issorted
D5,reversesorted,quicksortmid,149.8876932,71.03781934,70.62890625,71.10546875,1000000,0,10000000,TRUE

D5,reversesorted,quicksortright,149.0974784,71.19151221,70.76953125,71.26171875,1000000,0,10000000,TRUE

D6,reversesorted,insertionsort,2.236617088,761.8183594,761.8320313,761.8359375,10000000,0,100000000,TRUE

D6,reversesorted,countingsort,7.882041931,1140.916208,418.2460938,1181.191406,10000000,0,100000000,TRUE

D6,reversesorted,heapsort,109.8342133,419.1439196,419.109375,419.1796875,10000000,0,100000000,TRUE

D6,reversesorted,radixsort,44.44912076,477.0047529,419.21875,496.109375,10000000,0,100000000,TRUE

E0,repetitive,bucketsort2,1.258891106,31.31202652,31.28515625,31.328125,10,0,100,TRUE

E0,repetitive,bubblesort,1.246026993,31.18554688,31.1796875,31.19921875,10,0,100,TRUE

E0,repetitive,selectionsort,1.198957682,31.26116071,31.25390625,31.2734375,10,0,100,TRUE

E0,repetitive,insertionsort,1.22560215,31.22154018,31.21484375,31.234375,10,0,100,TRUE

E0,repetitive,countingsort,1.196265936,31.12332589,31.1171875,31.1328125,10,0,100,TRUE

E0,repetitive,mergesort,1.204714775,31.28562769,31.21875,31.33203125,10,0,100,TRUE

E0,repetitive,heapsort,1.223101616,31.18261719,31.17578125,31.1953125,10,0,100,TRUE

E0,repetitive,radixsort,1.206212997,31.15959821,31.15234375,31.171875,10,0,100,TRUE

E0,repetitive,quicksort,1.203276157,31.30171535,31.2109375,31.39453125,10,0,100,TRUE

E0,repetitive,quicksortleft,1.332163811,31.3400343,31.25390625,31.4296875,10,0,100,TRUE

E0,repetitive,quicksortmid,1.392752409,31.31113735,31.24609375,31.3828125,10,0,100,TRUE

E0,repetitive,quicksortright,1.204778194,31.29296875,31.2265625,31.359375,10,0,100,TRUE

E1,repetitive,bucketsort2,1.553870916,31.37492854,31.3359375,31.38671875,100,0,1000,TRUE

E1,repetitive,bubblesort,1.189281702,31.31567383,31.3046875,31.3203125,100,0,1000,TRUE

E1,repetitive,selectionsort,1.188870907,31.33295037,31.3203125,31.33984375,100,0,1000,TRUE

E1,repetitive,insertionsort,1.192782402,31.21819196,31.2109375,31.23046875,100,0,1000,TRUE

E1,repetitive,countingsort,1.196368217,31.21972656,31.2109375,31.23046875,100,0,1000,TRUE

E1,repetitive,mergesort,0.675800562,31.46015625,31.40234375,31.56640625,100,0,1000,TRUE

E1,repetitive,heapsort,1.203344345,31.23776042,31.22265625,31.24609375,100,0,1000,TRUE

E1,repetitive,radixsort,1.183538675,31.21777344,31.20703125,31.2265625,100,0,1000,TRUE

E1,repetitive,quicksort,0.98487854,31.77890625,31.68359375,31.98046875,100,0,1000,TRUE

E1,repetitive,quicksortleft,0.684535503,31.57890625,31.48046875,31.91015625,100,0,1000,TRUE

E1,repetitive,quicksortmid,0.666851759,31.62421875,31.484375,31.875,100,0,1000,TRUE

E1,repetitive,quicksortright,0.992329836,31.44921875,31.39453125,31.56640625,100,0,1000,TRUE

E2,repetitive,bucketsort2,0.945826769,31.55078125,31.52734375,31.5703125,1000,0,10000,TRUE

E2,repetitive,bubblesort,0.828654528,31.19609375,31.19140625,31.2109375,1000,0,10000,TRUE

E2,repetitive,selectionsort,0.978826523,31.33203125,31.32421875,31.34375,1000,0,10000,TRUE

E2,repetitive,insertionsort,1.197096825,31.50664063,31.49609375,31.515625,1000,0,10000,TRUE

E2,repetitive,countingsort,1.199066401,31.5874721,31.5703125,31.58984375,1000,0,10000,TRUE

E2,repetitive,mergesort,0.597183466,31.5421875,31.60546875,31.828125,1000,0,10000,TRUE

E2,repetitive,heapsort,1.218701124,31.27965495,31.2578125,31.28125,1000,0,10000,TRUE

E2,repetitive,radixsort,1.178911686,31.1901236,31.171875,31.19140625,1000,0,10000,TRUE

E2,repetitive,quicksort,0.614643574,32.52578125,32.5546875,34.26171875,1000,0,10000,TRUE

E2,repetitive,quicksortleft,0.621264696,32.45078125,32.85546875,34.21484375,1000,0,10000,TRUE

E2,repetitive,quicksortmid,0.602638245,32.6390625,32.76171875,34.80859375,1000,0,10000,TRUE

E2,repetitive,quicksortright,0.587976217,32.97734375,32.8125,34.828125,1000,0,10000,TRUE

E3,repetitive,countingsort,1.385138512,32.92060811,32.90625,32.921875,10000,0,100000,TRUE

E3,repetitive,mergesort,3.140923262,32.62360491,32.3984375,32.7265625,10000,0,100000,TRUE

E3,repetitive,heapsort,0.722854853,32.178125,32.16796875,32.1953125,10000,0,100000,TRUE

E3,repetitive,radixsort,1.275151968,33.02432097,33.0078125,33.02734375,10000,0,100000,TRUE

E3,repetitive,quicksort,4.039025545,51.34353885,40.00390625,68.4609375,10000,0,100000,TRUE

E3,repetitive,quicksortleft,4.147463083,51.22964638,40.17578125,65.8203125,10000,0,100000,TRUE

E3,repetitive,quicksortmid,4.003534555,51.58329814,40.87890625,68.16796875,10000,0,100000,TRUE

E3,repetitive,quicksortright,3.999908686,50.87478299,39.859375,65.9453125,10000,0,100000,TRUE

E4,repetitive,countingsort,0.948883057,44.40909091,37.32421875,46.97265625,100000,0,1000000,TRUE

E4,repetitive,mergesort,28.63549209,37.90622007,36.02734375,38.10546875,100000,0,1000000,TRUE

E4,repetitive,heapsort,1.032453299,37.01692708,37.02734375,37.04296875,100000,0,1000000,TRUE

E4,repetitive,radixsort,0.697792292,36.84830729,37.1875,37.6328125,100000,0,1000000,TRUE

E4,repetitive,quicksort,118.6049063,178.4865479,55.05859375,396.0820313,100000,0,1000000,TRUE

E4,repetitive,quicksortleft,124.3696077,178.5335862,55.34765625,399.6367188,100000,0,1000000,TRUE

E4,repetitive,quicksortmid,112.6837385,179.6165162,54.48046875,396.5976563,100000,0,1000000,TRUE

E4,repetitive,quicksortright,110.2826982,179.5809019,54.82421875,396.7265625,100000,0,1000000,TRUE

E5,repetitive,countingsort,1.316366911,150.609375,72.05078125,176.8515625,1000000,0,10000000,TRUE

E5,repetitive,heapsort,8.920182705,70.43716654,70.42578125,70.44140625,1000000,0,10000000,TRUE

E5,repetitive,radixsort,4.156084299,77.06476151,71.25390625,80.48828125,1000000,0,10000000,TRUE

E6,repetitive,countingsort,7.963587284,1430.0185,454.1289063,1524.574219,10000000,0,100000000,TRUE

E6,repetitive,heapsort,99.00265956,418.1097923,418.0703125,418.1445313,10000000,0,100000000,TRUE

E6,repetitive,radixsort,43.13019824,476.9778216,419.015625,495.5703125,10000000,0,100000000,TRUE

F0,floatlist,bucketsort2,1.47244215,31.28926282,31.2578125,31.30859375,10,0,100,TRUE

F0,floatlist,bubblesort,1.581363201,31.30664063,31.30078125,31.3203125,10,0,100,TRUE

F0,floatlist,selectionsort,1.228184938,31.16238839,31.15625,31.17578125,10,0,100,TRUE

F0,floatlist,insertionsort,1.332261086,31.13476563,31.12890625,31.1484375,10,0,100,TRUE

F0,floatlist,mergesort,1.366171598,31.29749178,31.23046875,31.34375,10,0,100,TRUE

F0,floatlist,heapsort,1.28243351,31.27678571,31.26953125,31.2890625,10,0,100,TRUE

F0,floatlist,quicksort,1.324151993,31.41545139,31.34765625,31.5,10,0,100,TRUE

F0,floatlist,quicksortleft,1.445916891,31.31329719,31.2109375,31.44140625,10,0,100,TRUE

F0,floatlist,quicksortmid,1.333435535,31.33242188,31.27734375,31.375,10,0,100,TRUE

F0,floatlist,quicksortright,1.411422729,31.32335069,31.265625,31.35546875,10,0,100,TRUE

F1,floatlist,bucketsort2,1.249677181,31.23504577,31.203125,31.24609375,100,0,1000,TRUE

F1,floatlist,bubblesort,1.187191248,31.22607422,31.21484375,31.23046875,100,0,1000,TRUE

F1,floatlist,selectionsort,1.187220335,31.06030273,31.046875,31.06640625,100,0,1000,TRUE

F1,floatlist,insertionsort,1.187223434,31.18896484,31.18359375,31.19921875,100,0,1000,TRUE

F1,floatlist,mergesort,0.68734026,31.459375,31.39453125,31.578125,100,0,1000,TRUE

F1,floatlist,heapsort,1.187192202,31.2952474,31.28125,31.3046875,100,0,1000,TRUE

F1,floatlist,quicksort,0.670312405,31.4203125,31.40625,31.58203125,100,0,1000,TRUE

F1,floatlist,quicksortleft,1.917716742,32.8203125,32.390625,34.07421875,100,0,1000,TRUE

F1,floatlist,quicksortmid,1.478267193,31.22981771,31.16015625,31.3203125,100,0,1000,TRUE

F1,floatlist,quicksortright,1.126598597,31.4953125,31.453125,31.57421875,100,0,1000,TRUE

F2,floatlist,bucketsort2,0.802045345,31.49375,31.60546875,31.6328125,1000,0,10000,TRUE

F2,floatlist,bubblesort,0.92169404,31.55859375,31.5546875,31.5703125,1000,0,10000,TRUE

F2,floatlist,selectionsort,1.35905695,31.42569065,31.40625,31.42578125,1000,0,10000,TRUE

F2,floatlist,insertionsort,1.218469381,31.46514423,31.453125,31.47265625,1000,0,10000,TRUE

F2,floatlist,mergesort,0.59364295,31.6453125,31.734375,31.93359375,1000,0,10000,TRUE

F2,floatlist,heapsort,1.21849966,31.62695313,31.60546875,31.62890625,1000,0,10000,TRUE

F2,floatlist,quicksort,0.999732971,31.81979167,31.5859375,32.00390625,1000,0,10000,TRUE

F2,floatlist,quicksortleft,1.124739408,47.63525391,37.91796875,67.140625,1000,0,10000,TRUE

F2,floatlist,quicksortmid,0.95290041,31.7890625,31.640625,31.8671875,1000,0,10000,TRUE

F2,floatlist,quicksortright,0.937280655,31.79134115,31.65234375,31.875,1000,0,10000,TRUE

F3,floatlist,mergesort,3.124271631,33.9344308,33.6953125,34.02734375,10000,0,100000,TRUE

F3,floatlist,heapsort,0.751234531,34.02566964,34.01171875,34.0390625,10000,0,100000,TRUE

F3,floatlist,quicksort,2.186988831,33.98886719,33.703125,34.203125,10000,0,100000,TRUE

F3,floatlist,quicksortleft,2.186989069,33.97695313,33.6953125,34.2109375,10000,0,100000,TRUE

F3,floatlist,quicksortmid,2.171335459,33.71640625,33.4921875,33.984375,10000,0,100000,TRUE

F3,floatlist,quicksortright,2.212869167,33.59667969,33.3125,33.80859375,10000,0,100000,TRUE

F4,floatlist,mergesort,28.6744864,44.66128936,42.8671875,44.8515625,100000,0,1000000,TRUE

F4,floatlist,heapsort,1.015387297,42.47005208,42.4921875,42.5078125,100000,0,1000000,TRUE

F4,floatlist,quicksort,19.23814583,43.49070046,43.0859375,43.7890625,100000,0,1000000,TRUE

F4,floatlist,quicksortleft,19.03193903,44.25518588,43.80859375,44.546875,100000,0,1000000,TRUE

F4,floatlist,quicksortmid,19.23250055,43.64754972,43.23828125,44,100000,0,1000000,TRUE

F4,floatlist,quicksortright,19.08307052,43.85881376,43.4296875,44.1953125,100000,0,1000000,TRUE

F5,floatlist,heapsort,11.92376971,140.6529888,140.640625,140.65625,1000000,0,10000000,TRUE

F5,floatlist,quicksort,190.2679503,141.4717263,140.9023438,141.953125,1000000,0,10000000,TRUE

F5,floatlist,quicksortleft,188.2056603,142.1291334,141.5546875,142.5195313,1000000,0,10000000,TRUE

F5,floatlist,quicksortright,189.9044397,140.7692863,140.2734375,141.1835938,1000000,0,10000000,TRUE

F5,floatlist,heapsort,185.9110815,673.5356273,574.4247518,699.8359055,1000000,0,10000000,TRUE

G0,subunitarylist,bubblesort,1.542060137,31.17138672,31.1640625,31.18359375,10,0,100,TRUE

G0,subunitarylist,selectionsort,1.18440938,31.13736979,31.1328125,31.1484375,10,0,100,TRUE

G0,subunitarylist,insertionsort,1.201693773,31.2375,31.234375,31.25,10,0,100,TRUE

G0,subunitarylist,mergesort,1.241216183,31.35381356,31.28515625,31.3984375,10,0,100,TRUE

G0,subunitarylist,heapsort,1.184698582,31.18684896,31.1796875,31.19921875,10,0,100,TRUE

G0,subunitarylist,quicksort,1.218813181,31.38321314,31.32421875,31.45703125,10,0,100,TRUE

G0,subunitarylist,quicksortleft,1.2021873,31.47949219,31.37109375,31.59765625,10,0,100,TRUE

G0,subunitarylist,quicksortmid,1.220303535,31.33063616,31.2734375,31.36328125,10,0,100,TRUE

G0,subunitarylist,quicksortright,1.230436325,31.22540838,31.16796875,31.2578125,10,0,100,TRUE

G1,subunitarylist,bubblesort,1.549356461,31.14950284,31.13671875,31.15625,100,0,1000,TRUE

G1,subunitarylist,selectionsort,1.610695601,31.25,31.234375,31.25390625,100,0,1000,TRUE

G1,subunitarylist,insertionsort,1.259922743,31.27197266,31.265625,31.28515625,100,0,1000,TRUE

G1,subunitarylist,mergesort,1.196861744,31.2890625,31.234375,31.3828125,100,0,1000,TRUE

G1,subunitarylist,heapsort,1.221571684,31.21484375,31.19921875,31.22265625,100,0,1000,TRUE

G1,subunitarylist,quicksort,1.262687922,31.62153183,31.4453125,31.7890625,100,0,1000,TRUE

G1,subunitarylist,quicksortleft,0.662962914,32.1921875,32.38671875,33.8984375,100,0,1000,TRUE

G1,subunitarylist,quicksortmid,0.655679703,31.46484375,31.4375,31.59765625,100,0,1000,TRUE

G1,subunitarylist,quicksortright,1.291110754,31.45111229,31.32421875,31.484375,100,0,1000,TRUE

G2,subunitarylist,bubblesort,0.757807493,31.33984375,31.33203125,31.3515625,1000,0,10000,TRUE

G2,subunitarylist,selectionsort,0.921411753,31.453125,31.44921875,31.46484375,1000,0,10000,TRUE

G2,subunitarylist,insertionsort,1.2263937,31.65983073,31.6484375,31.66796875,1000,0,10000,TRUE

G2,subunitarylist,mergesort,0.594266415,31.50390625,31.5546875,31.78515625,1000,0,10000,TRUE

G2,subunitarylist,heapsort,1.267263412,31.3265625,31.3046875,31.328125,1000,0,10000,TRUE

G2,subunitarylist,quicksort,1.003888845,31.80636161,31.59765625,32.05078125,1000,0,10000,TRUE

G2,subunitarylist,quicksortleft,1.147226572,47.85009766,38.375,67.0703125,1000,0,10000,TRUE

G2,subunitarylist,quicksortmid,0.945955276,31.79236779,31.6328125,31.86328125,1000,0,10000,TRUE

G2,subunitarylist,quicksortright,0.953849554,31.78027344,31.62109375,31.8515625,1000,0,10000,TRUE

G3,subunitarylist,mergesort,3.570377827,33.60070801,33.359375,33.6875,10000,0,100000,TRUE

G3,subunitarylist,heapsort,0.819150209,32.82756696,32.8125,32.83984375,10000,0,100000,TRUE

G3,subunitarylist,quicksort,2.202611446,33.42519531,33.17578125,33.8984375,10000,0,100000,TRUE

G3,subunitarylist,quicksortleft,2.171334743,33.62324219,33.32421875,33.91796875,10000,0,100000,TRUE

G3,subunitarylist,quicksortmid,2.191263437,33.3734375,33.16015625,33.6484375,10000,0,100000,TRUE

G3,subunitarylist,quicksortright,2.19303751,33.81640625,33.56640625,34.03515625,10000,0,100000,TRUE

G4,subunitarylist,mergesort,28.61046338,44.99869792,43.1875,45.078125,100000,0,1000000,TRUE

G4,subunitarylist,heapsort,1.043347597,43.01041667,43.03515625,43.046875,100000,0,1000000,TRUE

G4,subunitarylist,quicksort,19.2248354,44.64368304,44.171875,45.0625,100000,0,1000000,TRUE

G4,subunitarylist,quicksortleft,19.86786246,44.79043613,44.33984375,45.23828125,100000,0,1000000,TRUE

G4,subunitarylist,quicksortmid,19.1267271,43.97004464,43.51171875,44.33203125,100000,0,1000000,TRUE

G4,subunitarylist,quicksortright,19.18107939,45.39200893,44.9296875,45.59765625,100000,0,1000000,TRUE

G5,subunitarylist,heapsort,11.26626778,145.5633343,145.5507813,145.5664063,1000000,0,10000000,TRUE

G5,subunitarylist,quicksort,190.6535082,146.8425376,146.2539063,147.3828125,1000000,0,10000000,TRUE

G5,subunitarylist,quicksortleft,197.1656771,146.4765452,145.8554688,146.9375,1000000,0,10000000,TRUE

G5,subunitarylist,quicksortmid,196.1314442,146.0295802,145.46875,146.578125,1000000,0,10000000,TRUE

G5,subunitarylist,quicksortright,195.1417103,145.7086169,145.2578125,146.2851563,1000000,0,10000000,TRUE

U0,basicgenerator,bubblesort,1.321194887,31.20870536,31.203125,31.21875,10,0,1000000000,TRUE

U0,basicgenerator,selectionsort,1.19748807,31.20535714,31.19921875,31.21875,10,0,1000000000,TRUE

U0,basicgenerator,insertionsort,1.192671776,31.17410714,31.16796875,31.1875,10,0,1000000000,TRUE

U0,basicgenerator,mergesort,1.237921715,31.2578125,31.19140625,31.3046875,10,0,1000000000,TRUE

U0,basicgenerator,heapsort,1.205197096,31.19401042,31.1875,31.20703125,10,0,1000000000,TRUE

U0,basicgenerator,radixsort,1.191674471,31.25429688,31.24609375,31.265625,10,0,1000000000,TRUE

U0,basicgenerator,quicksort,1.175966978,31.42773438,31.359375,31.49609375,10,0,1000000000,TRUE

U1,basicgenerator,bubblesort,1.291965246,31.24557292,31.234375,31.25,100,0,1000000000,TRUE

U1,basicgenerator,selectionsort,1.175281286,31.13427734,31.12109375,31.140625,100,0,1000000000,TRUE

U1,basicgenerator,insertionsort,1.206423521,31.27511161,31.26953125,31.28515625,100,0,1000000000,TRUE

U1,basicgenerator,mergesort,0.673177719,31.28671875,31.23828125,31.37109375,100,0,1000000000,TRUE

U1,basicgenerator,heapsort,1.206310749,31.37084961,31.35546875,31.37890625,100,0,1000000000,TRUE

U1,basicgenerator,radixsort,1.205862999,31.165625,31.15234375,31.171875,100,0,1000000000,TRUE

U1,basicgenerator,quicksort,1.291331053,31.60100973,31.4375,31.73828125,100,0,1000000000,TRUE

U2,basicgenerator,bubblesort,0.728903294,31.2953125,31.2890625,31.30859375,1000,0,1000000000,TRUE

U2,basicgenerator,selectionsort,1.167230368,31.2453125,31.23828125,31.2578125,1000,0,1000000000,TRUE

U2,basicgenerator,insertionsort,1.216969013,31.50300481,31.4921875,31.51171875,1000,0,1000000000,TRUE

U2,basicgenerator,mergesort,0.581326485,31.31796875,31.40625,31.57421875,1000,0,1000000000,TRUE

U2,basicgenerator,heapsort,1.226662874,31.28616728,31.26171875,31.2890625,1000,0,1000000000,TRUE

U2,basicgenerator,radixsort,1.569617987,31.32693407,31.30859375,31.328125,1000,0,1000000000,TRUE

U2,basicgenerator,quicksort,1.018762112,31.71679688,31.51171875,31.8828125,1000,0,1000000000,TRUE

U3,basicgenerator,mergesort,3.75526619,33.45253314,33.2109375,33.5390625,10000,0,1000000000,TRUE

U3,basicgenerator,heapsort,0.874798298,32.11104911,32.09765625,32.125,10000,0,1000000000,TRUE

U3,basicgenerator,radixsort,0.940568924,32.96200284,32.9375,32.96875,10000,0,1000000000,TRUE

U3,basicgenerator,quicksort,3.077405691,32.72931134,32.453125,33.046875,10000,0,1000000000,TRUE

U4,basicgenerator,mergesort,29.70419574,41.31283153,39.4921875,41.39453125,100000,0,1000000000,TRUE

U4,basicgenerator,heapsort,1.171603203,36.34414063,36.3515625,36.3671875,100000,0,1000000000,TRUE

U4,basicgenerator,radixsort,0.906038284,37.21337891,37,38.0234375,100000,0,1000000000,TRUE

U4,basicgenerator,quicksort,19.73845959,37.5265625,37.05078125,37.8828125,100000,0,1000000000,TRUE

U5,basicgenerator,heapsort,11.09377885,70.53952661,70.52734375,70.54296875,1000000,0,1000000000,TRUE

U5,basicgenerator,radixsort,6.395607471,80.26582705,71.5390625,85.65625,1000000,0,1000000000,TRUE

V0,almostsorted,insertionsort,1.555794716,31.26283482,31.2578125,31.2734375,10,0,1000000000,TRUE

V0,almostsorted,mergesort,1.261951447,31.36665135,31.30078125,31.4140625,10,0,1000000000,TRUE

V0,almostsorted,heapsort,1.30512929,31.19419643,31.18359375,31.203125,10,0,1000000000,TRUE

V0,almostsorted,radixsort,1.252962627,31.10590278,31.09765625,31.1171875,10,0,100,TRUE

V0,almostsorted,radixsort,1.426883936,31.26106771,31.25390625,31.265625,10,0,1000000000,TRUE

V0,almostsorted,quicksort,1.361626387,31.35069444,31.28125,31.39453125,10,0,1000000000,TRUE

V1,almostsorted,insertionsort,1.51645112,31.22265625,31.21484375,31.234375,100,0,1000000000,TRUE

V1,almostsorted,mergesort,0.761262417,31.4546875,31.40625,31.5625,100,0,1000000000,TRUE

V1,almostsorted,heapsort,1.342933655,31.20742188,31.1953125,31.21875,100,0,1000000000,TRUE

V1,almostsorted,radixsort,1.277289391,31.19296875,31.1796875,31.19921875,100,0,1000000000,TRUE

V1,almostsorted,quicksort,1.563988686,31.72951417,31.5703125,31.84375,100,0,1000000000,TRUE

V2,almostsorted,insertionsort,1.532114267,31.3484375,31.3359375,31.35546875,1000,0,1000000000,TRUE

V2,almostsorted,mergesort,0.647194862,31.6296875,31.71875,31.9453125,1000,0,1000000000,TRUE

V2,almostsorted,heapsort,1.453339815,31.16621767,31.14453125,31.16796875,1000,0,1000000000,TRUE

V2,almostsorted,radixsort,0.997232676,31.2734375,31.2734375,31.28515625,1000,0,1000000000,TRUE

V2,almostsorted,quicksort,1.119748592,31.91692708,31.73828125,32.234375,1000,0,1000000000,TRUE

V3,almostsorted,mergesort,3.51845789,33.36035156,33.1171875,33.4296875,10000,0,1000000000,TRUE

V3,almostsorted,heapsort,0.742703199,32.30859375,32.29296875,32.3203125,10000,0,1000000000,TRUE

V3,almostsorted,radixsort,0.740601778,33.05703125,33.16796875,33.1796875,10000,0,1000000000,TRUE

V3,almostsorted,quicksort,2.2444067,32.87578125,32.62890625,33.0859375,10000,0,1000000000,TRUE

V4,almostsorted,mergesort,29.47143626,41.24834456,39.421875,41.32421875,100000,0,1000000000,TRUE

V4,almostsorted,heapsort,1.124772072,35.68515625,35.6953125,35.7109375,100000,0,1000000000,TRUE

V4,almostsorted,radixsort,0.78106761,36.96316964,37.75390625,37.76171875,100000,0,1000000000,TRUE

V4,almostsorted,quicksort,19.93384242,36.53236607,36.09375,36.875,100000,0,1000000000,TRUE

V5,almostsorted,heapsort,10.06124234,72.66474185,72.65234375,72.66796875,1000000,0,1000000000,TRUE

V5,almostsorted,radixsort,4.904418707,78.99316406,71.6875,83.62890625,1000000,0,1000000000,TRUE

V5,almostsorted,quicksort,196.4523473,72.8167947,72.21875,73.171875,1000000,0,1000000000,TRUE

W0,sortedlist,bubblesort,1.5879035,31.4609375,31.44921875,31.46875,10,0,1000000000,TRUE

W0,sortedlist,selectionsort,1.318434,31.24951172,31.2421875,31.26171875,10,0,1000000000,TRUE

W0,sortedlist,insertionsort,1.309276342,31.25732422,31.25,31.26953125,10,0,1000000000,TRUE

W0,sortedlist,mergesort,1.343729973,31.3555361,31.2890625,31.3984375,10,0,1000000000,TRUE

W0,sortedlist,heapsort,1.342551231,31.25,31.2421875,31.26171875,10,0,1000000000,TRUE

W0,sortedlist,radixsort,1.331934452,31.30598958,31.296875,31.31640625,10,0,1000000000,TRUE

W0,sortedlist,quicksort,1.34912324,31.29066051,31.21875,31.35546875,10,0,1000000000,TRUE

W1,sortedlist,bubblesort,1.531313896,31.21362305,31.203125,31.21875,100,0,1000000000,TRUE

W1,sortedlist,selectionsort,1.336812973,31.10199653,31.09375,31.109375,100,0,1000000000,TRUE

W1,sortedlist,insertionsort,1.331884146,31.25976563,31.25390625,31.2734375,100,0,1000000000,TRUE

W1,sortedlist,mergesort,0.752204418,31.3171875,31.26171875,31.42578125,100,0,1000000000,TRUE

W1,sortedlist,heapsort,1.323005438,31.18676758,31.171875,31.1953125,100,0,1000000000,TRUE

W1,sortedlist,radixsort,1.321563005,31.30651042,31.29296875,31.3125,100,0,1000000000,TRUE

W1,sortedlist,quicksort,1.095531225,31.49453125,31.4453125,31.59765625,100,0,1000000000,TRUE

W2,sortedlist,bubblesort,0.787876129,31.25234375,31.24609375,31.265625,1000,0,1000000000,TRUE

W2,sortedlist,selectionsort,1.259715796,31.32421875,31.31640625,31.33203125,1000,0,1000000000,TRUE

W2,sortedlist,insertionsort,1.34058547,31.40364583,31.39453125,31.41015625,1000,0,1000000000,TRUE

W2,sortedlist,mergesort,0.663548708,31.69726563,31.71484375,31.9453125,1000,0,1000000000,TRUE

W2,sortedlist,heapsort,1.339075089,31.49016021,31.46875,31.4921875,1000,0,1000000000,TRUE

W2,sortedlist,radixsort,1.350509644,31.25286458,31.234375,31.25390625,1000,0,1000000000,TRUE

W2,sortedlist,quicksort,0.553488731,31.6015625,31.6953125,31.94921875,1000,0,1000000000,TRUE

W3,sortedlist,mergesort,3.406424999,33.4124244,33.16015625,33.4921875,10000,0,1000000000,TRUE

W3,sortedlist,heapsort,0.792167902,32.37053571,32.35546875,32.3828125,10000,0,1000000000,TRUE

W3,sortedlist,radixsort,0.772394896,33.01953125,32.94140625,33.2734375,10000,0,1000000000,TRUE

W3,sortedlist,quicksort,2.312052488,32.74925595,32.45703125,33.0703125,10000,0,1000000000,TRUE

W4,sortedlist,mergesort,30.42092466,41.58995657,39.609375,41.796875,100000,0,1000000000,TRUE

W4,sortedlist,heapsort,1.173640013,36.38046875,36.390625,36.40234375,100000,0,1000000000,TRUE

W4,sortedlist,radixsort,0.829348803,37.60379464,37.5546875,39.00390625,100000,0,1000000000,TRUE

W4,sortedlist,quicksort,19.39026475,36.61407128,36.19921875,36.875,100000,0,1000000000,TRUE

W5,sortedlist,heapsort,9.572725058,70.66455078,70.65234375,70.66796875,1000000,0,1000000000,TRUE

W5,sortedlist,radixsort,4.835855961,79.77121804,74.13671875,84.1640625,1000000,0,1000000000,TRUE

W5,sortedlist,quicksort,196.3343222,73.20216744,72.61328125,73.65625,1000000,0,1000000000,TRUE

X0,reversesorted,bubblesort,1.435661554,31.26367188,31.25,31.26953125,10,0,1000000000,TRUE

X0,reversesorted,selectionsort,1.208146572,31.26841518,31.26171875,31.28125,10,0,1000000000,TRUE

X0,reversesorted,insertionsort,1.21888113,31.29520089,31.2890625,31.30859375,10,0,1000000000,TRUE

X0,reversesorted,mergesort,1.225321531,31.33585069,31.26953125,31.37890625,10,0,1000000000,TRUE

X0,reversesorted,heapsort,1.206280231,31.30712891,31.30078125,31.3203125,10,0,1000000000,TRUE

X0,reversesorted,radixsort,1.189997196,31.28613281,31.27734375,31.296875,10,0,1000000000,TRUE

X0,reversesorted,quicksort,1.205833912,31.30347222,31.2421875,31.34765625,10,0,1000000000,TRUE

X1,reversesorted,bubblesort,1.493486404,31.30110677,31.2890625,31.30859375,100,0,1000000000,TRUE

X1,reversesorted,selectionsort,1.208196402,31.26204427,31.25,31.26953125,100,0,1000000000,TRUE

X1,reversesorted,insertionsort,1.196995735,31.19810268,31.19140625,31.2109375,100,0,1000000000,TRUE

X1,reversesorted,mergesort,0.689805508,31.3828125,31.328125,31.484375,100,0,1000000000,TRUE

X1,reversesorted,heapsort,1.199334383,31.2524858,31.23828125,31.26171875,100,0,1000000000,TRUE

X1,reversesorted,radixsort,1.1800282,31.21035156,31.1953125,31.21484375,100,0,1000000000,TRUE

X1,reversesorted,quicksort,0.636870623,31.56640625,31.5546875,31.6796875,100,0,1000000000,TRUE

X2,reversesorted,bubblesort,0.711407423,31.34609375,31.33984375,31.359375,1000,0,1000000000,TRUE

X2,reversesorted,selectionsort,0.875303507,31.2625,31.2578125,31.27734375,1000,0,1000000000,TRUE

X2,reversesorted,insertionsort,1.216644287,31.23795573,31.2265625,31.24609375,1000,0,1000000000,TRUE

X2,reversesorted,mergesort,0.600953817,31.47890625,31.56640625,31.78515625,1000,0,1000000000,TRUE

X2,reversesorted,heapsort,1.217835903,31.23710664,31.21484375,31.23828125,1000,0,1000000000,TRUE

X2,reversesorted,radixsort,1.237780809,31.53855519,31.5234375,31.54296875,1000,0,1000000000,TRUE

X2,reversesorted,quicksort,1.012441397,31.90546875,31.6640625,32.11328125,1000,0,1000000000,TRUE

